control_file,command,command_pattern,value_pattern,solver,is_legacy,source_url,source_page
TOC,Weir Height,Weir Height [ {} | % ],[ [++| –|**| //] | ⟨ weir_height ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirHeight,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Height %,Weir Height [ {} | % ],[ [++| –|**| //] | ⟨ weir_height ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirHeight,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Height Speed,Weir Height Speed [ {} | (min),[ ⟨ speed ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirHeightSpeed,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Height Speed (min),Weir Height Speed [ {} | (min),[ ⟨ speed ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirHeightSpeed,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Type Failed,Weir Type Failed,[ ⟨ weir_type ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirTypeIntactFailed,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Type Intact,Weir Type Intact,[ ⟨ weir_type ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirTypeIntactFailed,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Width,Weir Width [ {} | % ],[ ⟨ weir_width ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirWidth,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Width %,Weir Width [ {} | % ],[ ⟨ weir_width ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirWidth,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Width Speed,Weir Width Speed [ {} | (min) ],[ ⟨ speed ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirWidthSpeed,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Weir Width Speed (min),Weir Width Speed [ {} | (min) ],[ ⟨ speed ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocWeirWidthSpeed,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Orifice Shape,Orifice Shape,[ {Rectangular} | Circular ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocOrificeShape,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Number of Piers,Number of Piers,[ {0} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocNumberofPiers,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Kp,Kp,[ {0} | ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocKp,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Ka,Ka,[ {0} | ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocKa,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Kp Intact,Kp Intact,[ {0} | ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocKpIntact,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Ka Intact,Ka Intact,[ {0} | ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocKaIntact,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Discharge Curve Type,Discharge Curve Type,[ {Upstream Depth} | Head Difference | Pump ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocDischargeCurveType,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Depth Breached,Depth Breached,[ ⟨ initial breach depth ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocDepthBreached,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TOC,Top Width Breached,Top Width Breached,[ ⟨ initial breach depth ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html#tocTopWidthBreached,https://docs.tuflow.com/classic-hpc/manual/2023-03/TOCCommands-1.html
TRFC,IDW Exponent,IDW Exponent,[ ⟨ p ⟩ | {2} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfIDWExponent,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,IDW Maximum Distance,IDW Maximum Distance,[ ⟨ max_dist ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfIDWMaximumDistance,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,IDW Maximum Points,IDW Maximum Points,[ ⟨ max_points ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfIDWMaximumPoints,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,Maximum Hyetograph Points,Maximum Hyetograph Points,"[ ⟨ max_pts ⟩ | {1,000} ]",Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfMaximumHyetographPoints,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,Maximum RF Locations,Maximum RF Locations,"[ ⟨ max_rf_gauges ⟩ | {1,000} ]",Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfMaximumRFLocations,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,Read GIS RF Point,Read GIS RF Point,[ ⟨ gis_layer ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfReadGISRFPoint,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,Read GIS RF Polygons,Read GIS RF Polygons,[ ⟨ gis_layer ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfReadGISRFPolygon,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,Read GIS RF Triangles,Read GIS RF Triangles,[ ⟨ gis_layer ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfReadGISRFTriangle,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,RF Grid Cell Size,RF Grid Cell Size,[ ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfRFGridCellSize,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,RF Grid Format,RF Grid Format,[ ASC | FLT | NC | TIF ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfRFGridFormat,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,RF Grid Origin,RF Grid Origin,"[ ⟨ OX ⟩, ⟨ OY ⟩ ]",Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfRFGridOrigin,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,"RF Grid Size (N,M)","RF Grid Size (N,M)","[ ⟨ rows ⟩, ⟨ columns ⟩ ]",Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfRFGridSize,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,"RF Grid Size (X,Y)","RF Grid Size (X,Y)","[ ⟨ X_length ⟩, ⟨ Y_length ⟩ ]",Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfRFGridSize,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TRFC,RF Interpolation Method,RF Interpolation Method,[ IDW | POLYGON | TIN ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html#trfcfRFInterpolationMethod,https://docs.tuflow.com/classic-hpc/manual/2023-03/TRFCCommands-1.html
TESF,Global Wind BC,Global Wind BC,[ ⟨ boundary name ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfGlobalWindBC,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Grid Interpolation Method,Grid Interpolation Method,[ IWD | Poly | {no default} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfGridInterpolationMethod,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,IDW Exponent,IDW Exponent,[ {2.0} | ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfIDWExponent,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,IDW Maximum Distance,IDW Maximum Distance,[ ⟨ value ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfIDWMaximumDistance,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,IDW Maximum Point,IDW Maximum Point,[ {all} | ⟨ maximum points ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfIDWMaximumPoint,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Output Grid Cell Size,Output Grid Cell Size,[ ⟨ value ⟩ | {10 x the smallest 2D cell size} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfOutputGridCellSize,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Output Grid Format,Output Grid Format,[ ASC | FLT | {NC} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfOutputGridFormat,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Output Grid Origin,Output Grid Origin,"[ x, y ]",Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfOutputGridOrigin,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Read GIS Wind Point,Read GIS Wind Point,[ ⟨ gis file ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfReadGISWindPoint,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Read GIS Wind Poly,Read GIS Wind Poly,[ ⟨ gis file ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfReadGISWindPoly,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
TESF,Read Gridded Tau,Read Gridded Tau,[ ⟨ path to .nc or grid index .csv ⟩ ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html#tesfReadGriddedTau,https://docs.tuflow.com/classic-hpc/manual/2023-03/TESFCommands-1.html
QCF,Base Cell Size,Base Cell Size,[ ⟨ cell size⟩ | {TGC} ],HPC Only,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html#qcfBaseCellSize,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html
QCF,Orientation Angle,Orientation Angle,[ ⟨ angle ⟩ | Optimise | {TGC} ],HPC Only,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html#qcfOrientationAngle,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html
QCF,Model Origin and Extent,Model Origin and Extent,[ {Auto} | TGC ],HPC Only,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html#qcfModelOriginandExtent,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html
QCF,Read GIS Nesting,Read GIS Nesting,[ ⟨ gis file in 2d_qnl format ⟩ ],HPC Only,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html#qcfReadGISNesting,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html
QCF,Quadtree Mesh Processing Method,Quadtree Mesh Processing Method,[ {FAST} | Memory Efficient ],HPC Only,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html#qcfQuadtreeMeshProcessingMethod,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html
QCF,Spatial Database,Spatial Database,[ OFF | TCF ],HPC Only,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html#qcfSpatialDatabase,https://docs.tuflow.com/classic-hpc/manual/2023-03/QCFCommands-1.html
TSCF,Check INP Save Date,Check INP Save Date,[ {ERROR} | WARNING | OFF ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TSCFCommands-1.html#tscfCheckINPSaveDate,https://docs.tuflow.com/classic-hpc/manual/2023-03/TSCFCommands-1.html
TSCF,Inlet Surcharge Orifice Coefficient,Inlet Surcharge Orifice Coefficient,[ {0.16} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TSCFCommands-1.html#tscfInletSurchargeOrificeCoefficient,https://docs.tuflow.com/classic-hpc/manual/2023-03/TSCFCommands-1.html
TSCF,Maximum Inlet Ponded Depth,Maximum Inlet Ponded Depth,[ {999} ],Classic and HPC,false,https://docs.tuflow.com/classic-hpc/manual/2023-03/TSCFCommands-1.html#tscfMaximumInletPondedDepth,https://docs.tuflow.com/classic-hpc/manual/2023-03/TSCFCommands-1.html
